Generated by : Dr. Ray Islam,,,,,,,,,
Genration Date: 04/10/2023,,,,,,,,,
Tool Used: Google Co-lab,,,,,,,,,
Model Used: CTGAN,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE
0,Revolving loans,F,N,Y,2,202385.3,306882.9,33176.2,557231.9
0,Cash loans,M,N,Y,0,228579.7,1616946.2,59337.8,1366426.9
0,Cash loans,M,N,Y,3,670215.9,432045.7,35417.9,461874.5
0,Cash loans,F,N,Y,1,134514.9,511358.7,30930.6,445580.3
0,Revolving loans,F,Y,Y,0,82614,214412.4,10957.9,258543.8
0,Cash loans,F,N,Y,1,797500.6,1261295.9,48651.4,1459602.4
0,Cash loans,M,N,Y,0,270811.7,415654.3,29354.8,278983.6
1,Cash loans,M,Y,Y,0,47885.8,137055.4,7547.4,142516.2
0,Cash loans,F,N,Y,1,144989.5,773364.4,28562,458450.7
0,Revolving loans,F,N,Y,0,140794.2,191993.5,15516.6,214857.6
0,Revolving loans,F,N,Y,0,228092.2,177950.9,12936.4,210275.6
0,Cash loans,F,N,Y,2,203523.6,1413394.3,46924.8,1304912.3
0,Cash loans,M,Y,Y,0,65816.8,203079.2,8114.5,83359.2
0,Cash loans,F,N,Y,1,181655.2,805354.5,48804.8,864617.2
0,Cash loans,M,Y,Y,0,77434.7,214321.9,20067.7,198449.8
0,Cash loans,F,N,Y,1,60110.9,707053.4,24492.8,702106
0,Cash loans,F,N,Y,0,49247.5,263803.6,23053.3,200746.3
1,Cash loans,F,N,N,0,99250.3,562297.3,22402.6,459563
0,Cash loans,F,N,N,0,70669.6,281454.5,21615,268704.5
0,Cash loans,F,N,Y,0,227184.8,482900,30961.3,441499.2
0,Cash loans,M,N,Y,1,229364.5,871818.7,41124.3,1317423.2
0,Cash loans,M,N,N,0,158861.9,369763.6,15645.1,392184.6
0,Revolving loans,M,N,Y,0,59239.3,200555.9,4780.6,155401.4
0,Revolving loans,M,N,Y,1,138700.8,1162143.3,38930,931597.2
0,Cash loans,M,N,Y,1,413412.5,896430,36340.5,839944
0,Cash loans,M,N,Y,0,632496.1,1239854.4,68068.4,939056.6
0,Cash loans,F,N,N,1,222342.9,1349603.1,47716,1352851
0,Revolving loans,F,N,N,0,224966.1,161487.3,14471.1,180377.2
0,Cash loans,F,N,Y,2,225311,781355.3,36614.5,494310.7
0,Cash loans,F,N,Y,2,158974,480766.4,28171,438971.3
0,Cash loans,F,N,N,1,215213.6,459415.6,20791.1,464727.7
0,Cash loans,M,N,N,0,152784.8,485248.8,26519.7,438831.7
0,Cash loans,F,N,Y,0,66598.3,1176871.4,35212.2,889041.8
0,Cash loans,M,N,Y,0,346337.1,642417.4,37691.2,537227.1
0,Cash loans,F,N,Y,0,170487,221761.9,14459.3,167787.5
0,Cash loans,F,N,Y,0,157110.8,230789.9,15533.8,154076
0,Cash loans,M,Y,Y,0,56028.9,183017.1,7111.8,94016.9
0,Cash loans,M,N,N,1,431636.6,1345189.9,54710.1,1101698.5
1,Cash loans,F,N,Y,2,111811.3,428566.3,18345.7,403765.2
0,Cash loans,F,N,Y,0,96333.9,486289.8,23392.2,232050.7
0,Cash loans,F,N,N,2,158799.1,501324,28285.9,450361.9
0,Revolving loans,F,N,N,0,214981.1,437832.6,26356.2,361329.3
0,Cash loans,F,N,Y,0,287344.4,500963.2,17883.6,566598.2
0,Cash loans,F,N,Y,0,207457.7,234873.1,12295.5,239464
0,Revolving loans,M,N,N,0,197319.4,454828.5,12881,288178.1
0,Cash loans,F,N,N,0,135640.4,504254.2,22927.4,437323.4
0,Cash loans,F,N,Y,1,106901.7,528096.4,18408.8,467455
0,Cash loans,F,N,Y,0,69742.5,954997.3,23676.3,849913.3
0,Revolving loans,F,N,Y,2,136391.5,608765.3,26550.7,473296.1
0,Revolving loans,F,Y,Y,0,153128.9,208289.2,6889.6,223836
0,Cash loans,F,N,Y,1,172741.8,573086.6,23344.2,677660.8
0,Cash loans,F,N,Y,0,233292.7,624740.7,39512.6,666482.2
0,Cash loans,F,Y,Y,0,35578.7,123062.7,8736.6,114041.1
0,Cash loans,M,N,Y,0,176439.5,1496369.4,42681.9,894323.4
0,Revolving loans,M,Y,Y,0,88574.6,158248.7,7437.1,222867.7
0,Cash loans,M,Y,Y,0,61582.1,55230.6,3470.4,261137.8
0,Cash loans,F,N,Y,1,153352.1,275539.7,22949.1,273182.9
1,Cash loans,M,N,Y,0,287039.3,1161624.7,33984.3,884157.1
1,Cash loans,F,Y,Y,0,42895.8,129224.5,5758.9,156841
0,Cash loans,M,N,Y,1,292576.6,920339.5,40010.1,890702.3
0,Revolving loans,M,N,Y,1,284414.3,368589.6,16111.9,413093.5
0,Cash loans,M,N,Y,2,264705.4,1136791.1,63536.2,1122689.8
0,Cash loans,F,N,N,1,77604.9,394682,25079.9,401520.6
0,Revolving loans,F,N,Y,0,145024.5,444031.7,30340,447040.1
0,Cash loans,F,N,Y,1,96196.7,426250.4,14042.4,459175
0,Cash loans,M,N,Y,0,161197.3,370446.6,18936.4,355798.5
1,Cash loans,F,Y,Y,0,60600.5,130434.1,8927.8,135786.7
0,Cash loans,F,N,Y,1,148359.3,535396,36549.7,1335764.6
0,Cash loans,F,N,Y,0,231298.9,695149.4,61541.7,893396.9
0,Cash loans,F,N,N,0,129693.3,465506.3,18376.5,461583.9
0,Cash loans,F,N,Y,3,143350.3,594728.2,28274,955162.8
0,Revolving loans,F,Y,Y,0,87262.5,184236.6,6769.4,152620.1
0,Cash loans,M,N,N,0,178187.7,724953.5,24438.6,1122117.2
1,Cash loans,F,N,N,0,81857.8,405782.4,19160.5,473243.5
0,Cash loans,F,N,N,1,280057.2,917863,48214.2,922569.4
0,Cash loans,F,N,Y,0,133259,1264163.8,29856.8,881885.4
0,Cash loans,M,N,Y,1,183126.4,898938.3,52460.5,808443.8
0,Cash loans,F,N,N,0,92441.4,577776.8,27071.2,483082.5
0,Cash loans,M,N,N,0,116494.8,653273.3,25900.3,678604.6
0,Revolving loans,F,Y,Y,0,75661.6,190947.6,7809.2,338312
0,Cash loans,F,N,Y,0,239179.9,723468,34104.8,896579.4
0,Cash loans,F,N,N,1,216661.9,563710.5,30503.8,661793.8
1,Revolving loans,M,N,Y,0,154423.7,103355.2,3908.7,109518.1
0,Cash loans,F,N,Y,1,336332.8,495950.3,30792.3,469665.8
0,Cash loans,F,N,N,0,131442,489357.4,25480.8,457537.8
1,Cash loans,F,N,Y,0,174306.4,964194.4,27604.4,855560.5
0,Cash loans,F,N,N,0,46542.1,418563.2,29063.9,461808.6
0,Cash loans,F,N,Y,0,214940.7,295011.1,24324.8,447358.7
0,Cash loans,F,N,Y,1,136677.5,683543.9,34715.3,673403.5
1,Cash loans,F,N,N,1,115755.2,497367.4,21072,400119.2
0,Cash loans,F,N,Y,0,222715.6,429313.8,16617.5,461429.5
0,Cash loans,F,N,N,0,204984.5,437166.7,18388.4,451471
0,Cash loans,F,N,Y,0,211204.2,268446.3,15135.2,209863.6
0,Cash loans,F,N,Y,0,210066.3,1425364.9,42893.1,1741715
0,Cash loans,F,N,N,0,82941.8,468518,35998.9,438536.9
1,Cash loans,F,N,N,0,127727.3,888674.2,29546.2,688781.3
1,Cash loans,F,N,Y,0,160146.2,973592.6,27756,935903.9
0,Cash loans,F,N,Y,1,136597.3,141518.7,11067.5,143854
0,Cash loans,M,N,Y,1,87463.5,118595.6,11981.1,124824.5
0,Cash loans,F,N,Y,0,156297.2,392397.4,29336.4,348287.6
0,Cash loans,F,N,Y,1,68541.6,1802355.2,43239.3,854289.3
0,Cash loans,M,N,N,1,201144.9,621680.5,26355.6,436445.1
0,Cash loans,F,N,Y,0,202200.2,359590.9,14875,285972.8
0,Cash loans,M,N,N,1,68477.2,855928.3,29519.1,1074562
0,Cash loans,F,N,Y,0,86449.7,267036.5,26029.9,213182.1
0,Cash loans,F,N,Y,0,181801.5,996431.9,36763.3,878720
0,Cash loans,F,N,Y,1,175770.3,965185.9,30359.7,875662.4
0,Revolving loans,M,Y,Y,0,223035.1,179212.4,11223.6,120475.5
0,Cash loans,F,N,Y,1,86632.6,237077.6,10207,143363.5
0,Revolving loans,M,N,Y,3,461687.6,431343.1,33953.4,460847.4
0,Cash loans,M,N,Y,0,118534.6,524989.1,24714.9,662052.8
0,Cash loans,F,N,Y,2,138766,1605718.3,46651.7,883857.1
0,Revolving loans,M,Y,Y,0,266674.1,188761.5,4654.3,228915.5
0,Cash loans,F,N,N,0,110628.5,354221.6,23016.5,352938.6
0,Revolving loans,M,Y,Y,0,53479.9,163259.3,7375.2,187455.2
0,Cash loans,M,N,Y,2,139951,516528.4,30673.5,453282.8
0,Cash loans,F,N,Y,1,690743.3,1362388.3,51390.5,1513708.8
0,Cash loans,M,N,Y,1,343414.3,713792.8,26631.5,904796.1
0,Revolving loans,M,Y,Y,0,103908.7,210444,21776.5,308802.5
0,Cash loans,F,N,N,0,201997.7,1975700.9,47399.6,850935.4
0,Cash loans,F,N,N,2,179024.9,753107.5,27005.8,681999.5
0,Cash loans,M,Y,Y,0,88754.1,371633.5,13995.2,330371.9
1,Cash loans,F,N,Y,0,145973,512344.9,30728.5,551790
0,Revolving loans,M,Y,Y,0,75743.4,208961.3,9911.8,340158.1
0,Revolving loans,M,Y,Y,0,268613,219135.3,8906.4,238710.6
0,Cash loans,F,N,Y,1,246865.8,1769097.2,33555.6,905169.3
0,Cash loans,M,Y,Y,0,77819.4,952861.4,46758.9,878932.6
0,Cash loans,F,N,Y,0,218796.6,1120952.9,39677.4,881794.6
0,Cash loans,F,N,N,0,94744,287928.1,21350.4,253653
0,Cash loans,F,N,N,0,102295.6,782207,26042.7,210889.5
0,Revolving loans,M,Y,Y,0,54390.5,161541.5,10175.2,231344.3
0,Cash loans,F,N,Y,1,85340.7,217963.8,23152.7,91640.9
0,Cash loans,M,N,Y,1,110127.7,810228.5,28943.4,673260.8
0,Cash loans,M,Y,Y,0,158518.2,168959.6,9978.8,178216.7
0,Revolving loans,M,Y,Y,0,237916.7,170790,10404.6,352915.5
0,Revolving loans,F,N,Y,2,186510.2,1066447.9,49189.1,853152.5
0,Revolving loans,M,N,Y,0,124820.6,817429,29473.6,642679.8
0,Cash loans,M,N,N,1,103041.5,273922.5,15723.2,242798.3
0,Cash loans,F,N,Y,0,140768.2,548999.4,36972.6,457501.9
0,Cash loans,M,N,N,0,258937.5,1432296.9,123550.2,1259688.5
0,Revolving loans,M,Y,Y,2,155369.7,186568.8,7483.6,65794.7
0,Revolving loans,F,N,N,0,119925.3,323287.9,9423.3,225309
0,Cash loans,F,N,Y,1,458617,928826,31140.7,512166.5
0,Cash loans,F,N,N,1,183801.9,878926.8,46170.7,827237.6
0,Cash loans,F,N,N,0,173271.2,230539.5,14990.7,109708.7
0,Cash loans,F,N,N,0,61955.5,173385.4,6039.2,211446.7
0,Cash loans,M,N,Y,1,258544.3,1515700.1,27111.8,203479.2
0,Cash loans,F,N,Y,0,121477.4,587886,30479.7,475966.5
0,Cash loans,F,N,Y,0,232721.8,875281.5,64339.1,457575.6
0,Revolving loans,M,N,Y,3,173801.2,217020.9,8705,202173.6
0,Cash loans,F,N,Y,1,233818.4,805850.1,60080.5,946830.5
0,Cash loans,M,N,N,0,186673.8,707223.1,44684.8,699625.6
0,Cash loans,F,N,N,0,119702.7,316528.9,22883.8,321057
0,Cash loans,M,N,Y,0,127817.1,598881.2,27835.1,455536.6
0,Cash loans,F,N,Y,1,334425.2,1003777.1,43092.2,853832.8
0,Cash loans,F,N,N,2,126224.1,477463.7,41909.2,463480.5
0,Cash loans,F,N,N,0,97615.2,498408,28799.9,557689.3
0,Cash loans,M,Y,Y,2,76055.4,242176.5,8309.7,241876.2
0,Revolving loans,M,N,Y,0,269393.6,217741.4,21445.2,293983.3
0,Cash loans,M,N,Y,1,141659.4,922026.8,41032.5,677553.7
0,Cash loans,F,N,Y,0,35912.4,274919.4,7750.2,234656.8
0,Cash loans,F,N,N,0,129666.6,567172.2,39617.4,468020.3
0,Cash loans,F,Y,Y,0,60893.3,88503.5,12029,365374.4
0,Cash loans,F,N,Y,1,54045.1,162901.6,8910.9,71793.7
0,Cash loans,F,N,N,0,122099.9,414429.5,23593,457005
0,Revolving loans,M,Y,Y,0,224656.2,149682,9130.8,158368.1
0,Cash loans,F,N,N,2,218016,802876.5,50167.8,671332.5
0,Cash loans,M,N,N,2,187737,273022.5,24561.6,319449.4
0,Revolving loans,M,N,Y,2,156759,891363.2,24221.1,563937.6
0,Cash loans,M,N,N,1,199035.6,809997.8,35240.9,606867
0,Cash loans,M,N,N,0,125461.4,709513.3,31471.1,688863.2
0,Revolving loans,M,N,Y,2,178083.8,327514.6,26940,326242.1
0,Revolving loans,M,Y,Y,0,52361.2,146674.6,10129.8,93549.3
0,Cash loans,M,N,N,1,179113,829135.4,36638.6,947165.2
0,Cash loans,F,N,Y,0,117747.7,276428.3,12716.3,228709.1
0,Cash loans,F,N,Y,1,177364.7,1131575.6,48255.5,1041241.1
0,Cash loans,M,N,Y,2,182780.2,774289.9,55341.3,803473.7
0,Cash loans,F,N,Y,0,160551.4,725860.7,28958,678026.2
0,Cash loans,F,N,Y,0,155388.6,243331.6,11786,183193.4
0,Cash loans,M,N,N,0,131934.5,696583,31049.9,690813.7
0,Cash loans,F,N,N,0,126301.8,967483.3,35298.8,665104.5
0,Cash loans,F,N,N,0,218446.6,620860.1,34521.3,664771.3
0,Cash loans,F,N,Y,0,217253.1,318152.7,21120.7,270823.2
0,Cash loans,M,N,N,2,179979,935062.6,54625.9,918118.4
0,Cash loans,F,N,Y,1,157392.8,412613.7,18341.2,261840
0,Cash loans,M,N,N,0,184289.9,1359322.5,66895.6,1063105.8
0,Revolving loans,F,N,Y,0,217477.9,153796.3,8699,185637.7
0,Cash loans,F,N,Y,0,207090.6,762420.3,53281.2,662884
0,Cash loans,M,N,N,0,174718.9,1111607.9,54219.9,842930.9
0,Cash loans,M,Y,Y,2,222379.7,995279.1,47394.3,1324031.3
0,Revolving loans,F,N,Y,0,223894.8,596441.9,31387.4,458768.1
0,Revolving loans,F,N,N,0,120564.5,131066.9,16193,214841
0,Revolving loans,M,Y,Y,0,85702.9,221763.9,9947.3,333674.2
0,Cash loans,M,Y,Y,0,522514.4,1861495.3,103271.1,1314107.1
1,Cash loans,F,N,Y,3,151007,255597.2,10005.4,178616.8
0,Cash loans,F,N,Y,1,183585.4,554668.1,29374.3,665258.3
0,Cash loans,F,N,N,1,175903.9,922161.6,38282,856088.2
0,Cash loans,F,N,Y,0,224838,733917,35735.7,669467.6
0,Cash loans,F,N,Y,2,181375.4,1463558.2,37815.2,868705.7
0,Cash loans,M,N,Y,0,177667,1059685.1,43387.7,683303.7
0,Cash loans,F,N,Y,1,147172,390475.8,33645,277069.7
0,Cash loans,M,Y,Y,0,58905.6,725780.3,23142.8,907477.1
0,Revolving loans,F,N,N,0,219304.5,523107.9,22817.3,521485.1
0,Cash loans,F,N,Y,1,157061.3,244035,21892.3,121078.9
0,Cash loans,M,N,Y,1,80975.8,216104,11963.2,168001
1,Cash loans,F,N,N,0,153218.7,501927,21847.9,321114.3
0,Cash loans,M,N,Y,0,315245.7,1010283.8,45989.4,870741
0,Cash loans,F,N,N,1,132171.9,154527.2,8503.5,1077926.3
0,Cash loans,F,N,N,1,69076.9,879141,26337.9,218271
0,Cash loans,F,N,N,0,212901.4,1042153.5,52254.2,928383.8
0,Revolving loans,M,Y,Y,0,337229.3,518050.6,37791.4,334709.7
0,Revolving loans,M,N,Y,0,223425.4,1113842,41595,865083.7
0,Revolving loans,M,N,Y,2,235254.9,1100191.6,38902.9,1262155.8
0,Cash loans,F,N,Y,1,156148.9,87008.6,11139.9,92132.9
0,Cash loans,F,Y,Y,0,106136,859067.9,26781.7,873536.3
0,Revolving loans,F,N,Y,1,153573.5,212571.5,11839.3,300355.4
0,Cash loans,F,N,N,1,222751.3,226738.7,19873.4,280943.4
0,Cash loans,F,N,N,0,210168.2,533037.3,25806.8,481393.8
0,Revolving loans,M,Y,Y,0,102588.4,281902.8,16987.9,346790
0,Cash loans,F,N,Y,1,140946.4,573102.9,33179.4,841851
1,Cash loans,F,N,N,1,328506,547203.2,36759.8,446662.7
0,Cash loans,M,N,N,0,202318.3,1546812.3,50118.7,1561739.3
0,Cash loans,M,N,N,1,67910.8,275321.3,8037.8,167476.3
0,Cash loans,F,N,Y,0,178925.7,1296563.9,37155.6,847752.6
0,Cash loans,F,N,Y,3,103349.2,255854.4,24148.4,230614
0,Cash loans,F,N,Y,1,228828.5,1161932.5,35216.5,796509.3
1,Cash loans,M,Y,Y,0,75338,257831.7,15275.6,262844.4
0,Cash loans,M,N,N,1,278154.2,569941.4,35823.5,442621.7
0,Cash loans,F,N,N,2,295455.7,437494.8,24436,443932
0,Cash loans,F,N,Y,1,112665,213043.2,19856.2,153636.7
0,Revolving loans,M,Y,Y,1,99067.5,385130.1,30113.4,686623.3
0,Cash loans,F,N,Y,1,186890.9,1522094.6,45881.9,1060774.5
0,Revolving loans,M,Y,Y,1,229700.1,239592.4,7422,115765.8
0,Cash loans,M,Y,Y,2,71177,29439.1,3444.2,193351
0,Revolving loans,M,Y,Y,0,77470.5,172154.7,6811.6,287995.7
0,Cash loans,F,N,N,0,245902.7,372637.1,18941.2,393645.2
0,Revolving loans,M,Y,Y,3,71374.5,162246.9,8352.7,75573.3
0,Cash loans,F,N,Y,1,201742.3,209928.4,17540.5,181305.1
0,Cash loans,F,N,Y,0,101643.3,1013854.6,37154.9,910572
0,Revolving loans,M,N,N,1,173622.3,797900.1,23664.2,400503.8
0,Cash loans,F,N,Y,0,183489.6,1125542.8,65598.1,921044
0,Cash loans,F,N,Y,1,79435.3,173342.7,12286.1,182440.5
0,Revolving loans,M,Y,Y,0,48120.6,141263.9,10087.6,205043.4
0,Revolving loans,M,N,Y,0,155612.7,541462.7,27478,500571.6
1,Cash loans,F,N,N,0,30829.8,306492.9,11450,222755.8
0,Cash loans,M,N,Y,1,158229.1,734839.2,36963.8,665320.6
0,Cash loans,F,N,N,0,151790.3,279129.6,18337.7,342497.9
0,Cash loans,F,N,Y,0,158873.7,290542.7,11895.7,301751.7
0,Cash loans,F,N,Y,2,142198.9,829956.6,44343.3,452854.9
0,Cash loans,M,N,Y,1,134064.3,211681.7,30079.2,216044.2
1,Cash loans,F,N,N,0,204499.9,463775.3,26575.1,450479.7
0,Revolving loans,M,N,Y,1,59354.2,229157.3,14427.2,200893.5
0,Revolving loans,M,Y,Y,0,218137.7,209925.9,16362.5,389663.1
0,Revolving loans,M,N,Y,1,161323.7,219173.3,21184.1,341998.5
0,Revolving loans,F,N,N,0,212294.4,517350.2,26358.8,315305.8
0,Cash loans,F,N,Y,1,65959.7,218930.7,22091.8,347877
0,Cash loans,F,N,Y,0,220806.1,1234830,42318.5,1341939.7
0,Cash loans,M,N,N,0,191807.7,1144431.2,40208.1,1101160.8
1,Cash loans,F,N,N,0,181759.7,872856.6,31657.6,931538
0,Cash loans,F,N,N,0,150481.6,121707.8,9794.2,99845.3
0,Cash loans,M,N,N,2,183609.2,1629218.1,61300.4,1288613.5
0,Cash loans,F,N,N,0,73271.2,264434.9,28859.6,870105.6
0,Cash loans,F,N,N,2,89528.3,732364.4,26709.4,465410.7
0,Cash loans,M,Y,Y,0,91252.2,197326.7,42055.7,275224.5
0,Cash loans,F,N,N,1,68558.7,388294.2,18209.7,209712.9
0,Cash loans,M,N,N,0,139211.9,920781.7,35179.4,866654.9
0,Cash loans,F,N,Y,1,187188.6,1764864,49693.4,1317355.8
0,Cash loans,F,N,Y,0,154695.4,1312228.5,49341.5,914320.9
0,Cash loans,F,N,N,0,119771.1,497629,20075.8,451452.3
0,Cash loans,F,N,Y,1,21918.6,219522.8,5419.9,130541.8
0,Cash loans,F,N,Y,0,73710.5,357947.3,15475.2,294336.1
0,Cash loans,F,N,Y,1,124217.9,675243.4,24421.4,453566.9
0,Cash loans,F,N,Y,1,313405.1,477340.8,23623.6,445707.8
0,Revolving loans,M,N,N,0,156388,320082.5,16495.3,314594.3
1,Cash loans,F,N,N,0,114999,869409,37381.1,683968.1
0,Revolving loans,F,N,N,0,50421.1,112534.3,5531.3,149842.6
0,Cash loans,M,Y,Y,2,88196.5,63849.2,17134.5,362043.1
0,Cash loans,F,N,Y,0,220134.1,1638544,53367.3,862018.8
0,Revolving loans,F,N,Y,1,262935,211068.6,28434.7,863260.9
0,Cash loans,M,N,N,2,60215.5,683648.7,25348.3,458431
0,Revolving loans,M,N,Y,0,214644.5,906144.7,30133.1,965110.3
1,Cash loans,M,N,N,2,155331.9,267836,24283.9,441174.7
1,Cash loans,F,N,Y,0,162141,475103.3,16278.8,435903.2
0,Revolving loans,M,Y,Y,0,194622.4,127520.3,5192.3,283506.6
0,Cash loans,F,N,Y,0,172597.8,864519.7,31677,680887.4
0,Cash loans,M,N,N,1,138229.8,725130.1,28789.1,664681.9
1,Cash loans,F,N,Y,1,177872.3,247634.4,10247.9,146635.8
0,Cash loans,F,N,N,0,343581.6,1509092.6,57632.5,1775640.5
0,Revolving loans,M,Y,Y,0,66534.8,165011.4,10385.5,292079.7
0,Revolving loans,M,Y,Y,0,195754,123936,6542.8,126287.1
0,Cash loans,F,N,Y,1,71799.3,289418.8,11068.7,142610.4
0,Cash loans,M,N,N,1,226999,721983.5,43190.1,680107.4
0,Revolving loans,F,N,Y,0,94783,367396.7,23889.6,214552.2
0,Cash loans,F,N,Y,1,184164.4,1208766.1,45914.2,868496.8
0,Revolving loans,M,Y,N,1,41055.5,153058.9,8638.3,199768.3
0,Cash loans,F,N,N,0,134594.9,1069537.3,44445.5,889721.3
0,Revolving loans,F,N,Y,0,216610.1,270336.5,15198,224012.6
0,Cash loans,F,N,Y,0,202725.1,696936.7,28249.2,851461.1
0,Cash loans,F,N,Y,0,194146.9,222366.7,13180.1,297644.3
1,Cash loans,F,N,Y,1,117104.6,551654.1,29348.2,439029.1
0,Cash loans,F,N,N,0,124654.7,555860,32836.2,686402.6
0,Cash loans,M,N,N,1,311950.6,456524.5,16168.2,465989.5
0,Cash loans,F,N,Y,0,102563.5,875328.3,36149.6,927857.4
0,Cash loans,M,N,N,2,147698.2,1167970.2,45606.1,893811
0,Revolving loans,M,Y,Y,2,71083.4,149188.6,9388.6,320522.5
0,Cash loans,F,N,N,0,82811.9,666035.8,29323.7,457017.6
0,Cash loans,F,N,N,1,260921.7,552289.6,47736.1,894495.8
0,Cash loans,M,N,N,0,164456.9,534882.3,52762.1,467408.7
0,Cash loans,M,Y,Y,0,235158.6,106631.8,8624.4,185290.9
0,Cash loans,F,N,N,0,179703,1158941.1,31176.5,813626
0,Cash loans,F,N,Y,1,158982.5,184031.9,16393.5,184282.9
0,Cash loans,F,N,N,0,75332.4,513109,40605.4,448726.7
0,Cash loans,F,N,Y,0,155879.4,652871.6,24160.2,379354.7
0,Cash loans,M,Y,Y,0,118709.8,45807.2,11387.9,233276.8
0,Cash loans,M,N,Y,0,265175.7,478590.7,26234.7,458591.7
0,Cash loans,F,N,Y,1,246717.1,176172,10691.4,150020.4
0,Cash loans,F,N,Y,0,130549.4,483399.4,21357.1,436517.1
0,Revolving loans,F,N,Y,1,249362.5,150804.3,9870.1,200789.4
1,Cash loans,F,N,Y,0,80525.2,274282.9,13008.7,188082.1
0,Cash loans,F,N,N,1,231746.3,531325.9,28887.4,307781.8
0,Revolving loans,F,Y,Y,0,79341.7,146600.6,9072.5,254350.6
0,Revolving loans,M,Y,Y,0,68132,247130.4,6521.6,134771.8
0,Revolving loans,M,N,Y,2,257336.3,118068.5,11766.7,190914.2
0,Revolving loans,M,Y,Y,0,281356,111563.1,6002.3,211634.2
0,Cash loans,M,N,N,0,324185.9,549363,40557.8,468761.1
0,Cash loans,F,N,Y,1,207979.7,624502,29925,674652.6
0,Cash loans,F,N,N,0,120808.5,178912.3,17609.9,218740.3
0,Cash loans,M,N,N,1,218625.3,959880.1,68476,1263618
0,Cash loans,M,Y,Y,0,65604,163713.8,7610.6,281365.4
0,Cash loans,F,N,N,1,46831.1,292580.9,12969.4,187521.3
0,Cash loans,M,N,Y,1,155394.3,286173.7,20827.8,268231.7
0,Cash loans,M,N,N,1,120625.4,306446.9,10365.3,282581.7
0,Revolving loans,M,Y,Y,0,61779.3,210560.6,6508.2,102739.8
0,Cash loans,M,N,N,0,199210.6,402430.9,24406.2,486480.1
0,Cash loans,F,N,Y,0,176821.7,762113.5,42598.4,832367.6
0,Revolving loans,F,N,Y,0,149944.7,488789.1,15369.6,468240.5
0,Cash loans,F,N,Y,0,182828.6,1159133,54160.5,912170
0,Revolving loans,F,N,Y,0,43818.4,132989.1,5520.6,171575.6
0,Cash loans,M,Y,Y,0,69625.7,161859.3,35425.9,832235.9
0,Cash loans,M,Y,Y,0,107005.1,471336.3,17795.6,446217.5
0,Cash loans,F,N,Y,0,187756,1445739.3,47678.3,1315831.3
0,Cash loans,M,N,N,0,134396.9,441248.2,23469.2,441872.6
0,Cash loans,F,N,N,0,221722,842680.9,39912.1,665803.6
0,Cash loans,F,N,N,0,609702.6,430189.3,36232.3,453929.9
0,Cash loans,F,N,N,0,121370.9,395105.5,23072.7,469720.4
0,Cash loans,F,N,N,0,110924.8,1132997.8,36070.3,900746.9
0,Revolving loans,F,N,Y,2,66388.1,129480.2,11739.1,141911.4
0,Cash loans,F,N,N,0,182230.6,911617.4,49935.7,892739.7
0,Cash loans,F,N,Y,1,120453.7,289538.8,23341.7,186869.3
0,Cash loans,M,Y,Y,1,77052.5,685617,8879.2,675312.4
0,Revolving loans,F,N,N,3,153452.8,149533,16239.6,311461.9
0,Revolving loans,F,N,N,1,102290.2,308534.2,12944.6,278421.2
0,Cash loans,M,N,Y,1,690307.4,1203211.8,59605.4,1323926.8
0,Cash loans,F,N,Y,0,156234.5,377379.1,20171.7,327784.7
0,Cash loans,F,N,Y,0,255290.5,191831.3,15885.4,169599.4
0,Cash loans,F,N,Y,3,158667.6,606181.6,41458.1,899060.8
0,Cash loans,F,N,Y,0,111624,332740.5,10506.4,199960.3
0,Cash loans,F,N,Y,2,95821.1,650966.8,22927.9,673917.7
0,Cash loans,F,N,Y,1,85386.3,139052.2,16115,177838.6
0,Revolving loans,F,N,Y,1,230324.5,432740.9,25198.8,273545.7
0,Revolving loans,F,N,Y,2,158835.6,457264,20565.5,685016.1
0,Cash loans,F,N,Y,0,76933,133619.6,17133.1,260511.3
0,Revolving loans,F,N,Y,1,211519.1,273907.7,12761.2,351838.9
0,Cash loans,M,N,Y,2,159974.3,469049,36222.3,675011.3
0,Cash loans,M,N,N,1,210997.7,979783.4,28923.6,668886.6
0,Cash loans,F,N,N,2,226923,352959,11629.8,252710.5
0,Cash loans,F,N,N,2,59987.3,315919.9,10552.6,260411.1
0,Revolving loans,F,N,N,0,163077.3,438492.6,17815.9,251504
0,Cash loans,M,N,N,1,156098.5,564943.6,33880.3,458315.1
0,Cash loans,F,N,Y,0,130438.3,1232865.2,27310.5,861877.6
1,Cash loans,F,N,Y,2,233552,909232.7,37171.2,560035
0,Cash loans,M,N,N,2,178882.8,886755.6,28783.6,915825.9
0,Cash loans,F,N,N,0,67687.8,340231.8,16819.9,228258.4
0,Revolving loans,F,Y,Y,0,58024.1,220343.8,6216.4,237356.9
0,Revolving loans,F,N,Y,3,220571.4,110870.1,23271.9,202874.4
0,Cash loans,M,N,Y,2,356450.3,767296,45384.9,699001
0,Cash loans,M,N,Y,1,662380.8,951720.6,79740.2,856863.1
0,Cash loans,F,N,Y,0,157394.9,441410,26962.6,472069.8
